video,canonical_index,timestamp_s,target_visible,state,reasons,confidence,peak_margin,template_similarity,center_step,frame_scale,original_scale,aspect_change,eligible_detections,matching_detections,detector_misses,raw_sot_box,matched_detector_box,output_box
courtyard_competitor,148,29.588935,True,Tracked,[],0.956056,0.168136,0.923193,0.016377,1.014747,1.249475,1.127295,2,1,0,"{""x1"": 461.6197684051953, ""y1"": 64.7959392585698, ""x2"": 612.6644003181038, ""y2"": 533.4140694881053}","{""x1"": 453.78863525390625, ""y1"": 33.9376220703125, ""x2"": 644.9545288085938, ""y2"": 556.4119873046875}","{""x1"": 461.6197684051953, ""y1"": 64.7959392585698, ""x2"": 612.6644003181038, ""y2"": 533.4140694881053}"
courtyard_competitor,149,29.792716,True,Tracked,[],0.990923,0.173092,0.928312,0.019244,1.021845,1.27677,1.186223,2,1,0,"{""x1"": 488.5458757239371, ""y1"": 44.661921891630925, ""x2"": 637.390644263374, ""y2"": 530.5944768546299}","{""x1"": 468.79534912109375, ""y1"": 34.4400634765625, ""x2"": 650.6223754882812, ""y2"": 561.2904052734375}","{""x1"": 488.5458757239371, ""y1"": 44.661921891630925, ""x2"": 637.390644263374, ""y2"": 530.5944768546299}"
courtyard_competitor,150,29.996496,True,Tracked,[],0.999642,0.150197,0.925307,0.018417,1.040993,1.329109,1.164628,2,1,0,"{""x1"": 507.8634297861955, ""y1"": 58.37321086637138, ""x2"": 661.1298461805728, ""y2"": 549.6320019295081}","{""x1"": 507.2218933105469, ""y1"": 38.74090576171875, ""x2"": 675.5625, ""y2"": 564.28662109375}","{""x1"": 507.8634297861955, ""y1"": 58.37321086637138, ""x2"": 661.1298461805728, ""y2"": 549.6320019295081}"
courtyard_competitor,151,30.200277,True,Missing,"[""competitor overlap uncertainty""]",0.99838,0.119715,0.939949,0.024352,1.080488,1.436086,1.127788,2,2,0,"{""x1"": 539.2985133735266, ""y1"": 51.749539934961604, ""x2"": 701.1947801731491, ""y2"": 554.2546535982217}","{""x1"": 545.52880859375, ""y1"": 38.19683837890625, ""x2"": 699.685791015625, ""y2"": 580.351318359375}",null
courtyard_competitor,152,30.404057,True,Missing,"[""competitor overlap uncertainty""]",0.999062,0.236655,0.892426,0.058903,1.086763,1.560686,1.053809,2,2,0,"{""x1"": 619.3645417855296, ""y1"": 45.903313352099985, ""x2"": 793.9616402527213, ""y2"": 552.2817724315569}","{""x1"": 683.951416015625, ""y1"": 35.12451171875, ""x2"": 893.74755859375, ""y2"": 590.2762451171875}",null
courtyard_competitor,153,30.607838,True,Tracked,[],0.999897,0.121475,0.87926,0.066197,1.064933,1.662025,1.018645,2,1,0,"{""x1"": 708.0446106753542, ""y1"": 68.80474836729215, ""x2"": 894.7214894782798, ""y2"": 573.1684540156698}","{""x1"": 712.8445434570312, ""y1"": 32.7642822265625, ""x2"": 912.9158325195312, ""y2"": 590.5218505859375}","{""x1"": 708.0446106753542, ""y1"": 68.80474836729215, ""x2"": 894.7214894782798, ""y2"": 573.1684540156698}"
courtyard_competitor,154,30.811618,True,Tracked,[],0.99987,0.106829,0.85732,0.019676,1.021794,1.698248,1.010293,2,1,0,"{""x1"": 733.105106808473, ""y1"": 51.78099832089774, ""x2"": 921.0301138363354, ""y2"": 563.714192202868}","{""x1"": 741.6222534179688, ""y1"": 32.20465087890625, ""x2"": 940.3765258789062, ""y2"": 583.8289794921875}","{""x1"": 733.105106808473, ""y1"": 51.78099832089774, ""x2"": 921.0301138363354, ""y2"": 563.714192202868}"
courtyard_competitor,155,31.015399,True,Tracked,[],0.999861,0.360669,0.850226,0.026882,1.006642,1.687043,1.009075,2,1,0,"{""x1"": 772.9353100955228, ""y1"": 53.60765544572473, ""x2"": 960.1263523784563, ""y2"": 564.1570072885002}","{""x1"": 777.1552734375, ""y1"": 24.8861083984375, ""x2"": 981.975341796875, ""y2"": 571.2833251953125}","{""x1"": 772.9353100955228, ""y1"": 53.60765544572473, ""x2"": 960.1263523784563, ""y2"": 564.1570072885002}"
courtyard_competitor,156,31.219179,True,Tracked,[],0.99992,0.145796,0.795333,0.009169,1.027907,1.734123,1.028139,2,1,0,"{""x1"": 784.015618928065, ""y1"": 50.19207423722207, ""x2"": 975.5849639138415, ""y2"": 562.9950618692343}","{""x1"": 788.33349609375, ""y1"": 20.5093994140625, ""x2"": 991.207275390625, ""y2"": 572.663818359375}","{""x1"": 784.015618928065, ""y1"": 50.19207423722207, ""x2"": 975.5849639138415, ""y2"": 562.9950618692343}"
courtyard_competitor,157,31.382204,True,Tracked,[],0.999912,0.104005,0.805108,0.018853,1.042205,1.663898,1.014162,2,1,0,"{""x1"": 800.3839645833019, ""y1"": 29.690846860206705, ""x2"": 986.7545771735676, ""y2"": 535.4527395614205}","{""x1"": 809.3946533203125, ""y1"": 19.10113525390625, ""x2"": 971.7525634765625, ""y2"": 553.2646484375}","{""x1"": 800.3839645833019, ""y1"": 29.690846860206705, ""x2"": 986.7545771735676, ""y2"": 535.4527395614205}"
courtyard_competitor,158,31.585984,True,Tracked,[],0.999889,0.27743,0.821093,0.009533,1.022853,1.626723,1.03488,2,1,0,"{""x1"": 814.2746812784936, ""y1"": 32.57754097783891, ""x2"": 1000.4242219981546, ""y2"": 527.6266597333521}","{""x1"": 815.388671875, ""y1"": 22.90838623046875, ""x2"": 982.7640380859375, ""y2"": 532.616455078125}","{""x1"": 814.2746812784936, ""y1"": 32.57754097783891, ""x2"": 1000.4242219981546, ""y2"": 527.6266597333521}"
courtyard_competitor,159,31.789765,True,Tracked,[],0.999891,0.244699,0.794912,0.004294,1.018284,1.597513,1.040507,2,1,0,"{""x1"": 820.9594558942221, ""y1"": 33.85698038713218, ""x2"": 1005.9310353068253, ""y2"": 523.1129988415571}","{""x1"": 829.138427734375, ""y1"": 20.23095703125, ""x2"": 996.6846923828125, ""y2"": 531.2398681640625}","{""x1"": 820.9594558942221, ""y1"": 33.85698038713218, ""x2"": 1005.9310353068253, ""y2"": 523.1129988415571}"
courtyard_competitor,160,31.993545,True,Tracked,[],0.99989,0.168292,0.783213,0.008132,1.027632,1.554557,1.021994,2,1,0,"{""x1"": 834.7939861316554, ""y1"": 37.03214735573761, ""x2"": 1015.6311841793117, ""y2"": 524.0173040328895}","{""x1"": 837.8260498046875, ""y1"": 17.8028564453125, ""x2"": 1001.9063720703125, ""y2"": 531.440185546875}","{""x1"": 834.7939861316554, ""y1"": 37.03214735573761, ""x2"": 1015.6311841793117, ""y2"": 524.0173040328895}"
courtyard_competitor,227,45.402305,True,Missing,"[""competitor overlap uncertainty""]",0.999999,0.1125,0.961977,0.012244,1.076365,1.076365,1.111864,2,2,0,"{""x1"": 904.210071746613, ""y1"": 20.413589867807985, ""x2"": 1007.0712099155546, ""y2"": 411.0036069690674}","{""x1"": 889.0072021484375, ""y1"": 13.412353515625, ""x2"": 1003.5616455078125, ""y2"": 436.2141418457031}",null
courtyard_competitor,228,45.606086,True,Missing,"[""competitor overlap uncertainty""]",0.999988,0.115509,0.871846,0.01816,1.107606,1.192188,1.195556,2,2,0,"{""x1"": 925.527844546948, ""y1"": 23.373154894420907, ""x2"": 1037.78218428212, ""y2"": 419.79222472545143}","{""x1"": 914.1016845703125, ""y1"": 16.232818603515625, ""x2"": 1042.544921875, ""y2"": 439.1368713378906}",null
courtyard_competitor,229,45.809866,True,Missing,"[""competitor overlap uncertainty""]",0.999969,0.13039,0.88267,0.015306,1.081015,1.288773,1.254463,2,2,0,"{""x1"": 944.2885371468251, ""y1"": 22.144088309602097, ""x2"": 1063.8421991661762, ""y2"": 424.51489837835777}","{""x1"": 929.8797607421875, ""y1"": 11.558319091796875, ""x2"": 1068.5255126953125, ""y2"": 451.2555236816406}",null
courtyard_competitor,230,46.013647,True,Missing,"[""competitor overlap uncertainty""]",0.999966,0.081025,0.878717,0.005115,1.094254,1.410245,1.332611,2,2,0,"{""x1"": 941.5269741328548, ""y1"": 26.40529006771203, ""x2"": 1070.4245316745785, ""y2"": 434.78358407223243}","{""x1"": 935.9306640625, ""y1"": 16.769989013671875, ""x2"": 1086.372802734375, ""y2"": 481.1285095214844}",null
courtyard_competitor,231,46.217427,True,Missing,"[""competitor overlap uncertainty""]",0.999955,0.085995,0.848189,0.006092,1.087493,1.533631,1.413853,2,2,0,"{""x1"": 943.343543933564, ""y1"": 29.9145206866923, ""x2"": 1081.7984479952258, ""y2"": 443.3668407095124}","{""x1"": 942.703857421875, ""y1"": 22.064804077148438, ""x2"": 1086.990478515625, ""y2"": 494.823486328125}",null
courtyard_competitor,232,46.380452,True,Missing,"[""competitor overlap uncertainty""]",0.999975,0.087431,0.842429,0.003707,1.076967,1.65167,1.465036,2,2,0,"{""x1"": 943.8756316382236, ""y1"": 29.042853055254596, ""x2"": 1090.1376359000926, ""y2"": 450.5497463574692}","{""x1"": 946.7113037109375, ""y1"": 15.289047241210938, ""x2"": 1090.42138671875, ""y2"": 501.0364990234375}",null
courtyard_competitor,233,46.584232,True,Tracked,[],0.999938,0.099336,0.831498,0.010042,1.081861,1.786878,1.507303,2,1,0,"{""x1"": 946.1536545528998, ""y1"": 37.015645283335004, ""x2"": 1100.4634448979596, ""y2"": 469.24508821928634}","{""x1"": 939.4486083984375, ""y1"": 17.64068603515625, ""x2"": 1102.9100341796875, ""y2"": 527.6954345703125}","{""x1"": 946.1536545528998, ""y1"": 37.015645283335004, ""x2"": 1100.4634448979596, ""y2"": 469.24508821928634}"
courtyard_competitor,234,46.788013,True,Tracked,[],0.999917,0.097482,0.822419,0.009623,1.070636,1.913096,1.489297,2,1,0,"{""x1"": 950.5075124946638, ""y1"": 40.68672374664703, ""x2"": 1109.2176671084922, ""y2"": 490.61677938586314}","{""x1"": 945.5198974609375, ""y1"": 18.708175659179688, ""x2"": 1108.7174072265625, ""y2"": 527.3820190429688}","{""x1"": 950.5075124946638, ""y1"": 40.68672374664703, ""x2"": 1109.2176671084922, ""y2"": 490.61677938586314}"
courtyard_competitor,235,46.991793,True,Tracked,[],0.999961,0.098629,0.824089,0.002689,1.068429,2.044008,1.489987,2,1,0,"{""x1"": 945.9414210150723, ""y1"": 36.64499951122761, ""x2"": 1110.0299809586731, ""y2"": 501.6067833699508}","{""x1"": 937.349365234375, ""y1"": 13.0146484375, ""x2"": 1115.965087890625, ""y2"": 536.951171875}","{""x1"": 945.9414210150723, ""y1"": 36.64499951122761, ""x2"": 1110.0299809586731, ""y2"": 501.6067833699508}"
courtyard_competitor,236,47.195574,True,Missing,"[""competitor overlap uncertainty""]",0.999971,0.103257,0.837597,0.008777,1.030904,2.107176,1.472822,2,2,0,"{""x1"": 934.594353384285, ""y1"": 39.086175567488624, ""x2"": 1100.236659015523, ""y2"": 513.9208946112262}","{""x1"": 920.7684326171875, ""y1"": 14.20263671875, ""x2"": 1104.402099609375, ""y2"": 556.5848388671875}",null
courtyard_competitor,237,47.399355,True,Missing,"[""competitor overlap uncertainty""]",0.999979,0.113843,0.80461,0.015476,1.016274,2.141468,1.400497,2,2,0,"{""x1"": 914.1449272344544, ""y1"": 37.30182370468407, ""x2"": 1076.9779948894713, ""y2"": 528.1893144050175}","{""x1"": 880.0306396484375, ""y1"": 17.45025634765625, ""x2"": 1077.593017578125, ""y2"": 572.2461547851562}",null
courtyard_competitor,238,47.603135,True,Missing,"[""competitor overlap uncertainty""]",0.999931,0.548782,0.840221,0.026424,1.020979,2.097466,1.430642,2,2,0,"{""x1"": 879.2244564209491, ""y1"": 25.438615613636614, ""x2"": 1042.101032883616, ""y2"": 506.1109071662025}","{""x1"": 860.342529296875, ""y1"": 23.99072265625, ""x2"": 1016.249755859375, ""y2"": 578.6846923828125}",null
courtyard_competitor,239,47.806916,True,Tracked,[],0.999936,0.273453,0.870774,0.025308,1.031725,2.03297,1.427045,1,1,0,"{""x1"": 850.5115217299245, ""y1"": 7.027349168522704, ""x2"": 1010.6626524368131, ""y2"": 480.8479446605377}","{""x1"": 772.4776611328125, ""y1"": 9.57672119140625, ""x2"": 982.56884765625, ""y2"": 591.2674560546875}","{""x1"": 850.5115217299245, ""y1"": 7.027349168522704, ""x2"": 1010.6626524368131, ""y2"": 480.8479446605377}"
courtyard_competitor,240,48.010696,True,Tracked,[],0.99982,0.088874,0.858198,0.022429,1.037105,1.960235,1.45219,1,1,0,"{""x1"": 824.4067756441211, ""y1"": 32.39367288181924, ""x2"": 983.0463392613626, ""y2"": 493.61524640329174}","{""x1"": 748.2559814453125, ""y1"": 24.09857177734375, ""x2"": 960.8348388671875, ""y2"": 619.2752685546875}","{""x1"": 824.4067756441211, ""y1"": 32.39367288181924, ""x2"": 983.0463392613626, ""y2"": 493.61524640329174}"
courtyard_competitor,241,48.214477,True,Tracked,[],0.999575,0.112001,0.88968,0.01969,1.007055,1.946504,1.47051,1,1,0,"{""x1"": 798.4942347669004, ""y1"": 21.37037228932536, ""x2"": 957.5712145993435, ""y2"": 478.10167226085423}","{""x1"": 711.069580078125, ""y1"": 26.53466796875, ""x2"": 950.568359375, ""y2"": 621.5999755859375}","{""x1"": 798.4942347669004, ""y1"": 21.37037228932536, ""x2"": 957.5712145993435, ""y2"": 478.10167226085423}"
courtyard_competitor,242,48.418257,True,Missing,"[""competitor overlap uncertainty""]",0.999506,0.113321,0.806857,0.004586,1.004475,1.937831,1.50154,2,2,0,"{""x1"": 803.2621792159791, ""y1"": 28.23990743299686, ""x2"": 963.6502676385094, ""y2"": 479.2192949180497}","{""x1"": 830.2196044921875, ""y1"": 61.54095458984375, ""x2"": 957.0162353515625, ""y2"": 473.4735107421875}",null
courtyard_competitor,243,48.581282,True,Tracked,[],0.989619,0.083523,0.745691,0.007164,1.030977,1.879606,1.468034,2,1,0,"{""x1"": 815.883217499563, ""y1"": 29.054385767947565, ""x2"": 972.0710751795541, ""y2"": 478.24690116598117}","{""x1"": 788.7740478515625, ""y1"": 69.325927734375, ""x2"": 952.4522705078125, ""y2"": 471.63299560546875}","{""x1"": 815.883217499563, ""y1"": 29.054385767947565, ""x2"": 972.0710751795541, ""y2"": 478.24690116598117}"
courtyard_competitor,244,48.785062,True,Tracked,[],0.996638,0.189605,0.744223,0.004073,1.046466,1.796146,1.441336,2,1,0,"{""x1"": 814.194867055045, ""y1"": 27.75516559165567, ""x2"": 965.4809776785169, ""y2"": 470.9098979636602}","{""x1"": 772.7567138671875, ""y1"": 72.39645385742188, ""x2"": 954.9193115234375, ""y2"": 478.7716979980469}","{""x1"": 814.194867055045, ""y1"": 27.75516559165567, ""x2"": 965.4809776785169, ""y2"": 470.9098979636602}"
courtyard_competitor,245,48.988843,True,Tracked,[],0.994701,0.199539,0.714897,0.007442,1.059399,1.695439,1.402344,2,1,0,"{""x1"": 823.6174276480103, ""y1"": 22.132029043408153, ""x2"": 968.599447581284, ""y2"": 458.62866831611905}","{""x1"": 770.275146484375, ""y1"": 71.53001403808594, ""x2"": 952.564697265625, ""y2"": 479.8173828125}","{""x1"": 823.6174276480103, ""y1"": 22.132029043408153, ""x2"": 968.599447581284, ""y2"": 458.62866831611905}"
courtyard_competitor,246,49.192623,True,Tracked,[],0.998109,0.311443,0.711313,0.004295,1.070253,1.584147,1.33143,2,1,0,"{""x1"": 833.4224282219301, ""y1"": 26.79357640633694, ""x2"": 969.9758462418205, ""y2"": 459.8114547665987}","{""x1"": 769.72412109375, ""y1"": 71.93710327148438, ""x2"": 953.883544921875, ""y2"": 476.6846008300781}","{""x1"": 833.4224282219301, ""y1"": 26.79357640633694, ""x2"": 969.9758462418205, ""y2"": 459.8114547665987}"
courtyard_competitor,247,49.396404,True,Tracked,[],0.998779,0.375752,0.685841,0.000185,1.052321,1.505384,1.337915,2,1,0,"{""x1"": 835.0380741241011, ""y1"": 32.49147702487684, ""x2"": 968.4773300822173, ""y2"": 453.5831727674755}","{""x1"": 773.1821899414062, ""y1"": 74.36172485351562, ""x2"": 951.7269897460938, ""y2"": 477.5964050292969}","{""x1"": 835.0380741241011, ""y1"": 32.49147702487684, ""x2"": 968.4773300822173, ""y2"": 453.5831727674755}"
courtyard_competitor,248,49.600184,True,Tracked,[],0.998886,0.410321,0.694341,0.00469,1.05577,1.425864,1.335911,2,1,0,"{""x1"": 841.569397901863, ""y1"": 32.93601159222649, ""x2"": 971.3391695944719, ""y2"": 443.06202631708845}","{""x1"": 771.425048828125, ""y1"": 75.12458801269531, ""x2"": 942.791748046875, ""y2"": 476.19097900390625}","{""x1"": 841.569397901863, ""y1"": 32.93601159222649, ""x2"": 971.3391695944719, ""y2"": 443.06202631708845}"
courtyard_competitor,249,49.803965,True,Tracked,[],0.999507,0.339548,0.702104,0.004412,1.045832,1.363377,1.334461,2,1,0,"{""x1"": 848.3349940316151, ""y1"": 33.633224072505385, ""x2"": 975.1605412763223, ""y2"": 434.88986924069127}","{""x1"": 772.302978515625, ""y1"": 74.84803771972656, ""x2"": 950.00732421875, ""y2"": 476.1915283203125}","{""x1"": 848.3349940316151, ""y1"": 33.633224072505385, ""x2"": 975.1605412763223, ""y2"": 434.88986924069127}"
courtyard_competitor,250,50.007746,True,Tracked,[],0.999782,0.273566,0.69278,0.001653,1.054314,1.293142,1.327444,2,1,0,"{""x1"": 850.7249655091209, ""y1"": 35.99408328064891, ""x2"": 973.9153371971479, ""y2"": 427.8100946275909}","{""x1"": 770.3477783203125, ""y1"": 75.96708679199219, ""x2"": 924.7518310546875, ""y2"": 477.88787841796875}","{""x1"": 850.7249655091209, ""y1"": 35.99408328064891, ""x2"": 973.9153371971479, ""y2"": 427.8100946275909}"
courtyard_competitor,251,50.211526,True,Tracked,[],0.999879,0.235069,0.70177,0.002568,1.045789,1.236522,1.325288,2,1,0,"{""x1"": 850.585445271163, ""y1"": 43.61245190718057, ""x2"": 970.9508910609925, ""y2"": 427.0661288515431}","{""x1"": 771.00244140625, ""y1"": 73.1302490234375, ""x2"": 938.6956787109375, ""y2"": 477.2342529296875}","{""x1"": 850.585445271163, ""y1"": 43.61245190718057, ""x2"": 970.9508910609925, ""y2"": 427.0661288515431}"
courtyard_competitor,252,50.415307,True,Tracked,[],0.999885,0.29877,0.693635,0.003319,1.036156,1.193374,1.357743,2,1,0,"{""x1"": 847.2312608144995, ""y1"": 46.07161950078151, ""x2"": 966.9171344412824, ""y2"": 418.2461910356045}","{""x1"": 771.931640625, ""y1"": 71.99114990234375, ""x2"": 937.104736328125, ""y2"": 476.00885009765625}","{""x1"": 847.2312608144995, ""y1"": 46.07161950078151, ""x2"": 966.9171344412824, ""y2"": 418.2461910356045}"
courtyard_competitor,253,50.619087,True,Tracked,[],0.999836,0.287089,0.696014,0.001248,1.04469,1.142324,1.366837,2,1,0,"{""x1"": 847.7830499758047, ""y1"": 48.952632330952525, ""x2"": 965.2724427483577, ""y2"": 411.866376522329}","{""x1"": 768.6883544921875, ""y1"": 70.10481262207031, ""x2"": 930.2161865234375, ""y2"": 477.23602294921875}","{""x1"": 847.7830499758047, ""y1"": 48.952632330952525, ""x2"": 965.2724427483577, ""y2"": 411.866376522329}"
courtyard_competitor,254,50.782112,True,Tracked,[],0.99982,0.222364,0.694402,0.003389,1.048774,1.089199,1.385382,2,1,0,"{""x1"": 845.7791318466493, ""y1"": 50.439720098575975, ""x2"": 961.2797310404223, ""y2"": 402.4343645840887}","{""x1"": 766.8312377929688, ""y1"": 70.65730285644531, ""x2"": 938.9633178710938, ""y2"": 477.02020263671875}","{""x1"": 845.7791318466493, ""y1"": 50.439720098575975, ""x2"": 961.2797310404223, ""y2"": 402.4343645840887}"
courtyard_competitor,255,50.985892,True,Tracked,[],0.999381,0.339302,0.688893,0.006019,1.0388,1.048517,1.474697,2,1,0,"{""x1"": 849.5965561465867, ""y1"": 51.476172278682554, ""x2"": 966.5154727964226, ""y2"": 386.2129797367257}","{""x1"": 782.1107177734375, ""y1"": 64.53488159179688, ""x2"": 915.8919677734375, ""y2"": 478.9139709472656}","{""x1"": 849.5965561465867, ""y1"": 51.476172278682554, ""x2"": 966.5154727964226, ""y2"": 386.2129797367257}"
courtyard_competitor,256,51.189673,True,Tracked,[],0.999405,0.377085,0.688118,0.00535,1.013389,1.034664,1.600491,2,1,0,"{""x1"": 855.3103753989654, ""y1"": 60.52691940552032, ""x2"": 976.3066405968849, ""y2"": 379.7101816697208}","{""x1"": 785.34228515625, ""y1"": 63.2647705078125, ""x2"": 917.768310546875, ""y2"": 479.64227294921875}","{""x1"": 855.3103753989654, ""y1"": 60.52691940552032, ""x2"": 976.3066405968849, ""y2"": 379.7101816697208}"
courtyard_competitor,257,51.393453,True,Tracked,[],0.999422,0.235376,0.701432,0.001243,1.011252,1.023151,1.711812,2,1,0,"{""x1"": 852.6489705653609, ""y1"": 65.10095202080961, ""x2"": 977.0842505761256, ""y2"": 372.0095428586169}","{""x1"": 792.4179077148438, ""y1"": 65.24342346191406, ""x2"": 918.2774047851562, ""y2"": 478.8328857421875}","{""x1"": 852.6489705653609, ""y1"": 65.10095202080961, ""x2"": 977.0842505761256, ""y2"": 372.0095428586169}"
courtyard_competitor,258,51.597234,True,Tracked,[],0.999123,0.257214,0.694617,0.001352,1.019065,1.00401,1.795819,2,1,0,"{""x1"": 850.238302465261, ""y1"": 71.43972148906869, ""x2"": 976.4925297489896, ""y2"": 368.26772704728944}","{""x1"": 784.1908569335938, ""y1"": 69.83897399902344, ""x2"": 940.2006225585938, ""y2"": 480.1207275390625}","{""x1"": 850.238302465261, ""y1"": 71.43972148906869, ""x2"": 976.4925297489896, ""y2"": 368.26772704728944}"
courtyard_competitor,259,51.801014,True,Tracked,[],0.999453,0.134924,0.702857,0.004168,1.061083,1.056845,1.722631,2,1,0,"{""x1"": 847.7029115582875, ""y1"": 70.36822116759689, ""x2"": 967.7457033058804, ""y2"": 364.58360074274094}","{""x1"": 772.395751953125, ""y1"": 70.14044189453125, ""x2"": 945.373291015625, ""y2"": 482.54803466796875}","{""x1"": 847.7029115582875, ""y1"": 70.36822116759689, ""x2"": 967.7457033058804, ""y2"": 364.58360074274094}"
courtyard_competitor,260,52.004795,True,Tracked,[],0.999611,0.193544,0.69375,0.002829,1.003047,1.053635,1.812739,2,1,0,"{""x1"": 850.1840450274855, ""y1"": 73.34975783940772, ""x2"": 973.5139182459358, ""y2"": 360.596005620014}","{""x1"": 785.3154296875, ""y1"": 70.832275390625, ""x2"": 923.209228515625, ""y2"": 479.95465087890625}","{""x1"": 850.1840450274855, ""y1"": 73.34975783940772, ""x2"": 973.5139182459358, ""y2"": 360.596005620014}"
courtyard_competitor,261,52.208575,True,Tracked,[],0.999725,0.14544,0.703922,0.001425,1.042407,1.098317,1.781374,2,1,0,"{""x1"": 850.5921977880026, ""y1"": 76.63812372910155, ""x2"": 970.3377679731783, ""y2"": 360.4469141923552}","{""x1"": 774.9005126953125, ""y1"": 72.431640625, ""x2"": 953.38134765625, ""y2"": 481.46441650390625}","{""x1"": 850.5921977880026, ""y1"": 76.63812372910155, ""x2"": 970.3377679731783, ""y2"": 360.4469141923552}"
courtyard_competitor,262,52.412356,True,Tracked,[],0.999653,0.141427,0.721905,0.006496,1.046938,1.149869,1.681526,2,1,0,"{""x1"": 844.2869574715253, ""y1"": 73.78846662003312, ""x2"": 957.9903017978916, ""y2"": 359.2786619419229}","{""x1"": 760.9213256835938, ""y1"": 72.60029602050781, ""x2"": 927.2887573242188, ""y2"": 483.33758544921875}","{""x1"": 844.2869574715253, ""y1"": 73.78846662003312, ""x2"": 957.9903017978916, ""y2"": 359.2786619419229}"
courtyard_competitor,263,52.616136,True,Tracked,[],0.993704,0.145602,0.750455,0.016551,1.041431,1.104124,1.740493,2,1,0,"{""x1"": 820.4214539214292, ""y1"": 62.38127047834493, ""x2"": 938.473346454499, ""y2"": 348.74771313210715}","{""x1"": 756.295166015625, ""y1"": 73.88754272460938, ""x2"": 896.002685546875, ""y2"": 484.7047424316406}","{""x1"": 820.4214539214292, ""y1"": 62.38127047834493, ""x2"": 938.473346454499, ""y2"": 348.74771313210715}"
courtyard_competitor,264,52.819917,True,Tracked,[],0.995497,0.107966,0.760026,0.014696,1.030742,1.071193,1.875581,2,1,0,"{""x1"": 796.8696743398075, ""y1"": 72.66272659126184, ""x2"": 921.2866908793333, ""y2"": 352.7319750607735}","{""x1"": 742.8699951171875, ""y1"": 68.452880859375, ""x2"": 886.7720947265625, ""y2"": 486.2957763671875}","{""x1"": 796.8696743398075, ""y1"": 72.66272659126184, ""x2"": 921.2866908793333, ""y2"": 352.7319750607735}"
courtyard_competitor,265,52.982941,True,Missing,"[""competitor overlap uncertainty""]",0.998846,0.189909,0.683295,0.044644,1.025955,1.098996,1.919618,2,2,0,"{""x1"": 731.8778703080632, ""y1"": 67.97646713158124, ""x2"": 856.1446649124839, ""y2"": 341.2903220920459}","{""x1"": 731.819091796875, ""y1"": 70.3255615234375, ""x2"": 854.9423828125, ""y2"": 486.5372314453125}",null
courtyard_competitor,266,53.186722,True,Missing,"[""competitor overlap uncertainty""]",0.990724,0.08741,0.711179,0.017716,1.011415,1.111541,1.979333,2,2,0,"{""x1"": 706.2718459808202, ""y1"": 63.621583785619805, ""x2"": 831.7425685051478, ""y2"": 331.25783491747745}","{""x1"": 690.4254760742188, ""y1"": 74.50877380371094, ""x2"": 822.5283813476562, ""y2"": 503.862060546875}",null
courtyard_competitor,267,53.390503,True,Tracked,[],0.983294,0.115813,0.739317,0.016345,1.003033,1.10818,1.925418,1,1,0,"{""x1"": 686.472060323772, ""y1"": 73.93523670727333, ""x2"": 810.4096389292367, ""y2"": 345.7039276304994}","{""x1"": 627.4588623046875, ""y1"": 72.96394348144531, ""x2"": 811.4510498046875, ""y2"": 495.33148193359375}","{""x1"": 686.472060323772, ""y1"": 73.93523670727333, ""x2"": 810.4096389292367, ""y2"": 345.7039276304994}"
courtyard_competitor,268,53.594283,True,Missing,"[""competitor overlap uncertainty""]",0.999458,0.180915,0.70726,0.010388,1.016455,1.090241,2.050676,2,2,0,"{""x1"": 694.8345432984206, ""y1"": 66.36770806723072, ""x2"": 823.7880173598385, ""y2"": 331.86339612665074}","{""x1"": 709.7611083984375, ""y1"": 73.44561767578125, ""x2"": 829.9490966796875, ""y2"": 503.978759765625}",null
courtyard_competitor,269,53.798064,True,Missing,"[""competitor overlap uncertainty""]",0.997782,0.155695,0.744919,0.016514,1.009003,1.080513,2.077753,2,2,0,"{""x1"": 670.1481676409452, ""y1"": 62.95756690993613, ""x2"": 800.5331795110934, ""y2"": 327.902199669391}","{""x1"": 629.18212890625, ""y1"": 74.04035949707031, ""x2"": 814.693359375, ""y2"": 496.99896240234375}",null
courtyard_competitor,270,54.001844,True,Tracked,[],0.973991,0.156625,0.754812,0.018933,1.010531,1.069253,2.085198,1,1,0,"{""x1"": 642.3341394716148, ""y1"": 57.51383957741871, ""x2"": 773.6384919758917, ""y2"": 323.373964047945}","{""x1"": 620.847900390625, ""y1"": 29.47735595703125, ""x2"": 798.926025390625, ""y2"": 496.064697265625}","{""x1"": 642.3341394716148, ""y1"": 57.51383957741871, ""x2"": 773.6384919758917, ""y2"": 323.373964047945}"
courtyard_competitor,271,54.205625,True,Tracked,[],0.999413,0.180174,0.76202,0.018661,1.00446,1.074022,2.057316,1,1,0,"{""x1"": 619.4375405619686, ""y1"": 42.78268961430888, ""x2"": 749.5712153455676, ""y2"": 309.8435228875891}","{""x1"": 602.1357421875, ""y1"": 23.069351196289062, ""x2"": 747.517333984375, ""y2"": 497.0238037109375}","{""x1"": 619.4375405619686, ""y1"": 42.78268961430888, ""x2"": 749.5712153455676, ""y2"": 309.8435228875891}"
